id,nom,insee,adresse,url,type_usagers,gratuit,nb_places,nb_pr,nb_pmr,nb_voitures_electriques,nb_velo,nb_2r_el,nb_autopartage,nb_2_rm,nb_covoit,hauteur_max,num_siret,Xlong,Ylat,tarif_pmr,tarif_1h,tarif_2h,tarif_3h,tarif_4h,tarif_24h,abo_resident,abo_non_resident,type_ouvrage,info,id_source
44215-P-003,Gare de Vertou Nord,44215,Rue de la Gare,https://metropole.nantes.fr/services/deplacements-stationnement/stationnement/stationner-parking-relais,tous,1,155,155,5,0,12,0,0,3,0,N/A,24440040400129,-1.47916185,47.18640237,gratuit,0.00,0.00,0.00,0.00,0.00,0,0,enclos_en_surface,Accessible libre 24h/24 et 7j/7,GVN1
44204-P-008,Gare de Thouaré sur Loire,44204,Rue des Ponts,https://metropole.nantes.fr/services/deplacements-stationnement/stationnement/stationner-parking-relais,tous,1,116,116,3,0,36,0,0,0,0,N/A,24440040400129,-1.44138935,47.26471198,gratuit,0.00,0.00,0.00,0.00,0.00,0,0,enclos_en_surface,Accessible libre 24h/24 et 7j/7,GTH1
44109-P-010,Bourdonnières 1,44109,Boulevard de Vendée,https://www.parkings-nantes.fr/fr/parcs-relais,tous,0,241,241,6,0,26,0,0,0,0,210,24440040400129,-1.52133748,47.18597421,normal_payant,0.60,1.20,1.80,2.40,12.00,28.3,66.6,enclos_en_surface,Gratuit usager TC Libertan – accès Carte Libertan,  ticket P+R combiné,  ticket horaire - 24h/24h,BOD1
44035-P-014,Babinière,44035,Avenue de la Babinière,https://metropole.nantes.fr/services/deplacements-stationnement/stationnement/stationner-parking-relais,tous,1,103,103,3,0,48,0,0,0,0,N/A,24440040400129,-1.54622477,47.25959655,gratuit,0.00,0.00,0.00,0.00,0.00,0,0,enclos_en_surface,Accessible libre 24h/24 et 7j/7,BAB1
44109-P-019,Fresche Blanc,44109,Rue Fresche Blanc,https://www.effia.com/parking/parking-de-nantes-fresche-blanc-effia,abonnés,0,129,0,0,0,0,0,0,0,0,N/A,24440040400129,-1.55417325,47.24892995,tarif_special,0.00,0.00,0.00,0.00,0.00,36.5,0,ouvrage,accessible 24h/24 et 7j/7 - réservé aux abonnés,FRE1
44109-P-024,Haluchère 1,44109,Rue du Ranzay,https://www.parkings-nantes.fr/fr/parcs-relais,tous,0,121,121,3,0,46,0,0,0,0,210,24440040400129,-1.52283117,47.24845034,normal_payant,0.60,1.20,1.80,2.40,12.00,28.3,66.6,enclos_en_surface,Gratuit usager TC Libertan – accès Carte Libertan,  ticket P+R combiné,  ticket horaire - 24h/24h,HAL1
44109-P-030,La Beaujoire,44109,Rue Colette,https://www.parkings-nantes.fr/fr/parcs-relais,tous,0,381,381,7,0,14,0,0,0,0,200,24440040400129,-1.52668095,47.25949517,normal_payant,0.60,1.20,1.80,2.40,12.00,28.3,66.6,enclos_en_surface,Gratuit usager TC Libertan – accès Carte Libertan,  ticket P+R combiné,  ticket horaire - 24h/24h,LBO1
44109-P-056,Prairie de Mauves,44109,Boulevard de la Prairie de Mauves,https://www.parkings-nantes.fr/fr/parcs-relais,tous,0,204,204,5,0,6,0,0,0,0,220,24440040400129,-1.51585135,47.22025584,normal_payant,0.60,1.20,1.80,2.40,12.00,28.3,66.6,enclos_en_surface,Gratuit usager TC Libertan – accès Carte Libertan,  ticket P+R combiné,  ticket horaire - 24h/24h,PMA1
44109-P-059,Graslin,44109,Rue Scribe,https://www.parkings-nantes.fr/fr/parkings/graslin,tous,0,484,0,10,10,27,4,0,6,0,180,24440040400129,-1.56255305,47.21429876,normal_payant,2.80,4.90,6.50,7.40,15.90,92,170,ouvrage,accessible 6h - 23h 7j/7 (abonnés),GRA1
44109-P-071,Médiathèque,44109,Rue Neuve des Capucins,https://www.effia.com/parking/parking-nantes-mediatheque-effia,tous,0,433,0,9,17,82,8,0,20,0,180,24440040400129,-1.56231933,47.21085943,normal_payant,2.70,4.80,6.30,7.30,15.60,92,170,ouvrage,accessible 6h30 - 23h et 7j/7 (abonnés),MED1
44109-P-074,Les Machines,44109,Rue Arthur III,https://www.effia.com/parking/parking-les-machines-de-nantes-effia,tous,0,640,0,21,17,64,0,0,19,0,210,24440040400129,-1.56272779,47.20590062,normal_payant,2.00,3.80,5.10,6.70,15.70,92,170,ouvrage,accessible 7h30 - 22h30 du lundi au vendredi et  8h30 - 22h30 samedi au dimanche 7j/7 (abonnés),MAC1
44109-P-084,Hôtel Dieu,44109,Chaussée de la Madeleine,https://www.parkings-nantes.fr/fr/parkings/hotel-dieu,tous,0,104,0,4,0,0,0,0,0,0,N/A,24440040400129,-1.55196456,47.21104576,normal_payant,2.50,5.00,7.60,9.90,28.90,39.5,0,enclos_en_surface,accessibles 24h/24 et 7j/7 - abonnements résidents uniquement,HOT7
44109-P-085,Limité 1h,44109,Quai Malakoff,https://www.effia.com/parking/parking-gare-de-nantes-sud-2-courte-duree-effia,tous,1,60,0,1,0,0,0,0,0,0,N/A,24440040400129,-1.54265695,47.21519079,normal_payant,2.40,16.80,31.20,45.60,333.60,0,0,enclos_en_surface,accessibles 24h/24 et 7j/7 - gratuit 30 premières minutes - pas d'abonnement,LIM10
49007-P-001,Parking Berges de Maine,49007,26 ALLÉE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-des-berges-du-maine/,tous,0,305,,7,,0,,,,,190,52881039300017,-0.5496420046,47.4791055266,,,,,,,,,ouvrage,,2524
49007-P-002,Parking Mitterrand,49007,1 PLACE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-francois-mitterrand-en-enclos/,tous,0,133,,,2,0,,,,,190,52881039300017,-0.5505741312,47.4766083921,,,,,,,,,enclos_en_surface,,2378
49007-P-003,Parking Fleur d'Eau Les Halles,49007,18 PLACE DE LA RÉPUBLIQUE,http://parking-angers.fr/republique/,tous,0,383,,11,,26,,,,,190,52881039300017,-0.5549583804,47.4725623676,,,,,,,,,ouvrage,,2581
49007-P-004,Parking Confluences,49007,26 ALLÉE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-chu-en-enclos/,tous,0,30,,1,2,0,,,,,190,52881039300017,-0.5545456512,47.4806753779,,,,,,,,,enclos_en_surface,,7590
49007-P-005,Parking St Laud II,49007,7 ESPLANADE DE LA GARE,http://parking-angers.fr/parking-gare-saint-laud-2/,tous,0,576,,12,3,0,,,,,200,52881039300017,-0.5605046723,47.4640438607,,,,,,,,,ouvrage,,7530
49007-P-006,Parking du Ralliement,49007,5 PLACE DU RALLIEMENT,http://parking-angers.fr/parking-du-ralliement-2/,tous,0,432,,9,,0,,,,,190,52881039300017,-0.5518064832,47.4712242886,,,,,,,,,ouvrage,,2377
49007-P-007,Parking Mitterrand Maine,49007,1 PLACE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-francois-mitterrand-en-enclos/,tous,0,151,,,,0,,,,,190,52881039300017,-0.5520259119,47.4772420234,,,,,,,,,enclos_en_surface,,7531
49007-P-008,Parking Larrey,49007,26 ALLÉE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-chu-en-enclos/,tous,0,28,,2,,0,,,,,190,52881039300017,-0.55495124,47.4806370511,,,,,,,,,enclos_en_surface,,7550
49007-P-009,Parking Bressigny,49007,43 RUE BRESSIGNY,http://parking-angers.fr/parking-bressigny-en-enclos/,tous,0,172,,7,,28,,,,,190,52881039300017,-0.5493422409,47.4673424819,,,,,,,,,ouvrage,,2094
49007-P-010,Parking du Mail,49007,2 AVENUE DU ONZE NOVEMBRE 1918,http://parking-angers.fr/parking-du-mail-2/,tous,0,960,,20,2,0,,,,,190,52881039300017,-0.544924904,47.4712547046,,,,,,,,,ouvrage,,2545
49007-P-011,Parking St Laud,49007,7 ESPLANADE DE LA GARE,http://parking-angers.fr/parking-gare-saint-laud-1/,tous,0,450,,10,,0,,,,,190,52881039300017,-0.5589430207,47.4644889197,,,,,,,,,ouvrage,,2516
49007-P-012,Parking Haras,49007,14 ALLÉE DU HARAS,http://parking-angers.fr/parking-du-haras-public/,tous,0,112,,2,4,70,,,,,190,52881039300017,-0.5537654166,47.4648996364,,,,,,,,,ouvrage,,2324
49007-P-013,Parking Saint-Serge Patinoire,49007,RUE DU DOCTEUR BONHOMME,https://parking-angers.fr/parking-saint-serge-patinoire/,tous,0,234,,5,,0,,,,,190,52881039300017,-0.5463170241,47.479609228,,,,,,,,,ouvrage,,10332
49007-P-014,Parking Molière,49007,37 RUE THIERS,http://parking-angers.fr/parking-moliere-2/,tous,0,416,,9,,38,,0,,,190,52881039300017,-0.5542768918,47.4746632157,,,,,,,,,ouvrage,,2089
49007-P-015,Parking Leclerc,49007,14 BOULEVARD BESSONNEAU,http://parking-angers.fr/parking-leclerc-en-enclos/,tous,0,235,,4,,0,,0,,,190,52881039300017,-0.5460560826,47.47144192,,,,,,,,,enclos_en_surface,,2275
49007-P-016,Parking Marengo,49007,11 AVENUE TURPIN DE CRISSÉ,http://parking-angers.fr/parking-marengo-2/,tous,0,305,,7,,0,,0,,,190,52881039300017,-0.55482318,47.4648842682,,,,,,,,,enclos_en_surface,,2316
49007-P-017,Parking Le Quai,49007,28 RUE DE LA TANNERIE,http://parking-angers.fr/parking-le-quai-2/,tous,0,180,,4,,0,,0,,,190,52881039300017,-0.5650681602,47.472633062,,,,,,,,,ouvrage,,2332
49007-P-018,Parking Maternité,49007,26 ALLÉE FRANÇOIS MITTERRAND,http://parking-angers.fr/parking-chu-en-enclos/,tous,0,56,,3,,0,,0,,,190,52881039300017,-0.5544136239,47.481454697,,,,,,,,,enclos_en_surface,,7570
57463-P-001,REPUBLIQUE,57463,Boulevard Poincaré,https://metz.fr/lieux/lieu-276.php,tous,0,2100,0,27,4,25,0,0,28,0,190,44021815400159,6.169005632,49.1162285,,1.70,3.80,5.90,7.90,14.80,73,122,ouvrage,,
57463-P-002,THEATRE COMEDIE,57463,Place de la Comédie,https://metz.fr/lieux/lieu-360.php,tous,0,602,0,3,2,0,0,0,6,0,190,38251291100043,6.174090922,49.12164867,,1.70,3.80,5.90,7.90,14.80,73,122,ouvrage,,
57463-P-003,COISLIN,57463,7 Rue Coislin, 57000, Metz,https://www.q-park-resa.fr/fr/parking/metz/coislin-30.html,tous,0,393,0,8,2,56,0,0,0,0,220,48318346300056,6.17995,49.11515,normal_payant,1.80,3.90,6.00,8.40,17.20,122,122,enclos_en_surface,,
57463-P-004,CATHEDRALE,57463,Rue d'Estrées,https://metz.fr/lieux/lieu-362.php,tous,0,365,0,8,2,20,0,0,20,0,190,80110976000026,6.174192935,49.11992172,,1.70,3.80,5.90,7.90,14.80,73,122,ouvrage,,
57463-P-005,SAINT THIEBAULT,57463,Place St Thiébault,https://metz.fr/lieux/lieu-365.php,tous,0,418,0,9,4,,0,0,10,0,190,32022964403592,6.178479105,49.11258692,,1.60,3.20,4.80,6.40,13.60,71,118,ouvrage,,
57463-P-006,PAIXHANS,57463,Rue du Général Fournier,https://metz.fr/lieux/lieu-370.php,tous,0,400,0,9,2,20,0,0,5,0,190,50245575100011,6.184540987,49.12110175,,1.60,3.30,4.90,6.10,10.50,63,96,ouvrage,,
57463-P-007,MAUD HUY,57463,Rue Paul Verlaine,https://metz.fr/lieux/lieu-368.php,tous,0,378,0,8,0,0,0,0,8,0,190,48899015100117,6.166908056,49.1086891,,1.30,2.90,4.90,5.30,9.00,61,88,ouvrage,,
57463-P-008,MAZELLE,57463,Place Mazelle,https://metz.fr/lieux/lieu-371.php,tous,0,270,0,6,2,20,0,0,6,0,190,50837179600014,6.184385,49.113768,,1.60,3.30,4.90,6.10,10.50,63,96,ouvrage,,
57463-P-009,GARE CENTRE POMPIDOU-METZ,57463,106 Rue aux Arènes & Avenue François Mitterrand,https://metz.fr/lieux/lieu-369.php,tous,0,703,0,18,4,10,0,0,9,0,190,44021815400159,6.1787006,49.107786,,1.70,3.60,5.50,7.10,16.80,,122,ouvrage,,
57463-P-010,DE GAULLE,57463,Place du Général de Gaulle,https://metz.fr/lieux/lieu-366.php,tous,0,585,0,10,2,33,0,0,0,0,190,39989257900042,6.176006153,49.10999913,,1.70,3.60,5.50,7.10,16.80,,122,ouvrage,,
57463-P-101,SAINT JACQUES,57463,Place des Paraiges,https://metz.fr/lieux/lieu-363.php,tous,0,1183,0,,,,0,0,,0,190,32022964400663,6.179267675,49.11777301,,2.20,4.20,6.20,8.20,14.00,,122,ouvrage,,
57463-P-102,BOULEVARD DE TREVES,57463,20 Boulevard de Trèves, 57070, Metz,https://www.q-park-resa.fr/fr/parking/metz/boulevard-de-treves-p3-231.html,tous,0,745,0,15,0,0,0,0,0,0,190,48318346300056,6.187654,49.12308,normal_payant,0.00,3.20,4.80,6.40,10.00,49,49,enclos_en_surface,,
57463-P-103,GARE DE METZ LAFAYETTE,57463,Rue Lafayette,https://metz.fr/lieux/lieu-367.php,tous,0,651,0,12,3,,0,0,,0,230,43527259600543,6.175161257,49.10885961,,1.70,3.50,4.90,6.50,14.90,70,76,ouvrage,,
57463-P-104,MUSE,57463,4 Rue Jean Laurain, 57000, Metz,https://metz.fr/lieux/lieu-4086.php,tous,0,758,0,16,2,0,0,0,24,0,190,32022964405076,6.18276,49.10470356,,1.60,3.50,5.40,7.20,25.00,,99,ouvrage,"il y a 2h d’offertes tlj, sans condition d'achat, mais seulement pour les détenteurs de la carte ""bonjour Muse""",
57463-P-105,GARE CHATEAU D EAU,57463,Passage de l'Amphithéâtre,https://metz.fr/lieux/lieu-4225.php,tous,0,175,0,,,,0,0,,0,190,43527259603166,6.179945408,49.11101631,,1.70,3.50,4.90,6.50,14.90,70,76,enclos_en_surface,,
57463-P-201,P+R ROCHAMBEAU,57480,Pont Jean Monnet, 57000 Metz,https://metz.fr/lieux/lieu-1828.php,tous,0,115,115,3,2,,0,0,,0,210,43527259601756,6.171068,49.130237,,,,,,,,,enclos_en_surface,,
57463-P-202,P+R FOIRE EXPO,57480,Rue de la Grange aux Bois, 57070 Metz,https://metz.fr/lieux/lieu-4202.php,tous,0,250,250,5,6,,0,0,,0,210,43527259601749,6.233557,49.091283,,,,,,,,,enclos_en_surface,,
57480-P-001,BELVEDERE,57480,128 Rue de Pont-à-Mousson, 57950 Montigny-lès-Metz,https://www.transdevpark.com/parkings_et_voiries/montigny_les_metz/centre_belvedere,tous,0,131,0,6,0,0,0,0,0,0,190,48899015100117,6.154098,49.101024,,0.80,1.60,2.00,2.40,4.00,65,,ouvrage,,
57480-P-002,SAINT JOSEPH,57480,2 Rue Général Pougin, 57950 Montigny-lès-Metz,https://www.transdevpark.com/parkings_et_voiries/montigny_les_metz/saint_joseph,tous,0,138,0,7,0,0,0,0,0,0,190,48899015100117,6.15489,49.099885,,0.80,1.60,2.00,2.40,4.00,65,,ouvrage,,
57751-P-201,P+R WOIPPY,57751,Rue du Fort Gambetta, 57140 Woippy,https://metz.fr/lieux/lieu-4201.php,tous,0,250,250,6,4,,0,0,,0,210,43527259601764,6.173992,49.150622,,,,,,,,,enclos_en_surface,,
59009-P-003,4 Cantons,59009,2 Avenue Henri Poincare, 59350, Villeneuve d'Ascq,,tous,1,2088,2088,,12,98,,,,10,200,82416479200023,3.139688,50.604783,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,4CA1
59017-P-001,Armentieres,59017,Place de la Gare, 59280, Armentieres,,tous,1,450,450,,,68,,,,9,210,82416479200023,2.912855,50.550682,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,ARM1
59051-P-001,La Bassee,59051,Avenue Jean Baptiste Lebas, 59480, La Bassee,,tous,1,166,166,,,,,,,,200,82416479200023,2.806611,50.528531,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,LBA1
59350-P-001,Parking Republique,59350,Place de la Republique, 59000, Lille,,tous,0,353,0,,3,0,,,,,190,43527259601814,3.063227,50.631121,normal_payant,1.40,1.70,2.10,2.00,,,,ouvrage,Abonnement annuel mensualise 24/24 100 euros,LIL0001
59350-P-002,Parking Plaza,59350,89 rue Nationale, 59000, Lille,,tous,0,300,0,,,,,,,,190,32022964405241,3.058286,50.635117,normal_payant,,,,,,,,,,LIL0002
59350-P-003,Parking Les Tanneurs,59350,70 rue du Molinel, 59000, Lille,,tous,0,563,0,,,,,,,,180,32022964405241,3.067206,50.63429,normal_payant,2.80,2.80,2.00,2.40,,,,ouvrage,Abonnement annuel mensualise 24/24 110euros,LIL0003
59350-P-004,Parking Gare Lille Flandres,59350,Rue de Tournai, 59000, Lille,,tous,0,374,0,,,,,,,,185,43527259601814,3.072647,50.635078,normal_payant,3.10,2.40,1.80,1.60,,,,ouvrage,Abonnement annuel mensualise 24/24 138 euros,LIL0005
59350-P-005,Parking Grand Palais,59350,Boulevard des Cites Unies, 59000, Lille,,tous,0,1165,0,,3,12,,,,,280,32022964405241,3.078589,50.631408,normal_payant,1.90,1.90,1.90,1.90,,,,ouvrage,Abonnement annuel mensualise 24/24 120 euros,LIL0004
59350-P-006,Parking Tours,59350,Boulevard de Turin, 59000, Lille,,tous,0,1074,0,,3,,,,,,190,32022964405241,3.076676,50.638793,normal_payant,1.90,1.90,1.90,1.90,,,,ouvrage,Abonnement annuel mensualise 24/24 160 euros,LIL0007
59350-P-007,Parking Euralille,59350,164 Avenue Willy Brandt, 59000, Lille,,tous,0,2796,0,,6,40,,,,,190,32022964405241,3.074475,50.636436,normal_payant,1.90,1.90,1.90,1.90,,,,ouvrage,Abonnement annuel mensualise 24/24 160 euros,LIL0006
59350-P-008,Parking Vieux Lille,59350,Avenue du Peuple Belge, 59000, Lille,,tous,0,312,0,,,,,,,,190,32022964405241,3.064014,50.64157,normal_payant,2.00,2.40,2.40,0.80,,,,ouvrage,Abonnement annuel mensualise 24/24 115 euros,LIL0010
59350-P-009,Parking Gare Lille Europe,59350,Avenue de Cologne, 59000, Lille,,tous,0,806,0,,3,15,,,,,190,32022964405241,3.076132,50.63994,normal_payant,1.90,1.90,1.90,1.90,,,,ouvrage,Abonnement annuel mensualise 24/24 160 euros,LIL0008
59350-P-010,Parking Rihour-Printemps,59350,Place Rihour, 59000, Lille,,tous,0,300,0,,,,,,,,220,32574193200017,3.061491,50.635426,normal_payant,2.00,2.00,2.00,1.60,,,,ouvrage,Pas d'abonnement,LIL0012
59350-P-011,Parking Grand Place,59350,Place du General de Gaulle, 59000, Lille,,tous,0,422,0,,,,,,,,180,32022964405241,3.063572,50.637164,normal_payant,2.80,2.80,2.00,2.40,,,,ouvrage,Abonnement annuel mensualise 24/24 150 euros,LIL0011
59350-P-012,Parking Opera,59350,Avenue Carnot, 59000, Lille,,tous,0,546,0,,3,0,,,,,190,43527259601814,3.065424,50.638435,normal_payant,1.70,1.60,2.10,2.00,,,,ouvrage,Abonnement annuel mensualise 24/24 110euros,LIL0009
59350-P-013,Parking Bethune-Lafayette,59350,6 rue de la Riviere, 59000, Lille,,tous,0,595,0,,,,,,,,N/A,32022964405241,3.063982,50.634176,normal_payant,,,,,,,,,Parking ferme actuellement pour cause de travaux, actif en 2021,LIL0013
59350-P-014,Parking Nouveau Siecle,59350,19 place Mendes France,59000, Lille,,tous,0,933,0,,,0,,,,,230,43527259601814,3.059429,50.637454,normal_payant,1.30,1.20,1.30,1.20,,,,ouvrage,Abonnement annuel mensualise 24/24 71euros,LIL0014
59350-P-015,Parking Liberte,59350,Facade de l'Esplanade, 59000, Lille,,tous,0,525,0,,,0,,,,,N/A,43527259601814,3.050832,50.639235,normal_payant,1.60,1.60,1.60,1.60,22.50,,,enclos_en_surface,Abonnement annuel mensualise 24/24 80euros,LIL0015
59350-P-016,Parking Petit Paradis,59350,Facade Esplanade, 59000, Lille,,tous,0,293,0,,,0,,,,,N/A,43527259601814,3.051999,50.641859,normal_payant,1.20,1.20,1.20,1.20,16.00,,,enclos_en_surface,,LIL0016
59350-P-017,CHU – Eurasante,59350,Boulevard Eugene Duthoit, 59000, Lille,,tous,1,250,250,,,36,,,,5,200,82416479200023,3.040294,50.607857,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,CAL1
59350-P-018,Les Pres 1,59350,Rue du moulin Delmar, 59650, Villeneuve d'Ascq,,tous,1,550,550,,,45,,,,9,210,82416479200023,3.126204,50.650274,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,LPR1
59350-P-019,Saint Philibert,59350,Avenue Nelson Mandela, 59160, Capinghem,,tous,1,311,311,,12,36,,,,5,220,82416479200023,2.973841,50.652757,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,SPH1
59350-P-020,Porte des Postes,59350,place Bartelemy Dorez, 59000, Lille,,tous,1,90,90,,,0,,,,1,200,82416479200023,3.049734,50.617532,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,PDP1
59350-P-021,Porte d Arras,59350,Boulevard d'Alsace, 59000, Lille,,tous,1,100,100,,,0,,,,2,200,82416479200023,3.063771,50.617395,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,PDA1
59512-P-001,Parking CHURCHILL,59512,Rue du president Vincent Auriol, 59170, Roubaix,,tous,0,505,0,,,0,,,,,190,31869720800094,3.179114,50.689646,normal_payant,1.90,1.90,1.90,1.90,,,,ouvrage,Abonnement annuel mensualise 24/24 160euros,RBX0001
59512-P-002,Parking Mac Arthur Glen (Lannoy Gambetta),59512,Rue Charles Watteeuw, 59170, Roubaix,,tous,0,1261,0,,4,15,,,,,190,31869720800094,3.181478,50.690567,normal_payant,,,,,,,,,,RBX0003
59512-P-003,Parking GRAND RUE,59512,Avenue des Nations Unies, 59170, Roubaix,,tous,0,1286,0,,4,20,,,,,215,31869720800094,3.177525,50.693243,normal_payant,1.40,1.40,1.40,1.40,,,,,Abonnement annuel mensualise 24/24 38,33euros,RBX0006
59512-P-004,Parking CENTRE,59512,Rue Neuve, 59170, Roubaix,,tous,0,80,0,,,,,,,,N/A,31869720800094,3.172115,50.691085,normal_payant,1.20,1.20,1.20,1.20,,,,enclos_en_surface,Abonnement non communique,RBX0007
59512-P-005,Parking LA POSTE,59512,Rue de la Halle, 59170, Roubaix,,tous,0,80,0,,,,,,,,N/A,31869720800094,3.175878,50.690799,normal_payant,,,,,,,,enclos_en_surface,,RBX0005
59524-P-001,Don Sainghin,59524,Quai de la Deule,59136, Sainghin en weppes,,tous,1,467,467,,,68,,,,6,200,82416479200023,2.913822,50.550654,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,DSA1
59560-P-001,Seclin,59560,Rue de Wattiessart, 59113, Seclin,,tous,1,370,370,,,100,,,,,210,82416479200023,3.033634,50.456625,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,GDS1
59599-P-001,Parking Hotel de Ville,59599,Rue de la Bienfaisance, 59200, Tourcoing,,tous,0,434,0,,3,15,,,,,190,32022964405241,3.15888,50.724525,normal_payant,0.80,0.60,0.40,0.40,,,,ouvrage,Abonnement annuel mensualise 24/24 38euros,TCG0001
59599-P-002,Parking St Christophe,59599,Rue des Anges, 59200, Tourcoing,,tous,0,757,0,,3,0,,,,,190,32022964405241,3.161136,50.720113,normal_payant,0.80,0.60,0.40,0.40,,,,ouvrage,Abonnement annuel mensualise 24/24 38euros,TCG0003
59599-P-003,Parking Miss Cavell,59599,Avenue Allende, 59200, Tourcoing,,abonnés,0,273,0,,3,0,,,,,190,32022964405241,3.163254,50.721884,normal_payant,0.80,0.60,0.40,0.40,,,,ouvrage,Abonnement annuel mensualise 24/24 38euros,TCG0002
59599-P-004,Gare de Tourcoing,59599,11 Place Pierre Semard, 59200, Tourcoing,,tous,1,90,90,,,0,,,,,N/A,82416479200023,3.166386,50.716665,gratuit,,,,,,,,enclos_en_surface,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,GDT1
59599-P-005,Pont de Neuville,59599,Rue du pont de Neuville,59200, Tourcoing,,tous,1,42,42,,,0,,,,,210,82416479200023,3.172714,50.736423,gratuit,,,,,,,,,Parc relais - gratuite pour les usagers avec un abonnement ou ticket de transport,PDN1
60639-P-001,Aeroport Paris-Beauvais - Parking P1,60639,Aeroport Paris-Beauvais - Route de l'Aeroport 60000 TILLE.,https://www.aeroportparisbeauvais.com/acces-et-parking/parking/,tous,0,325,0,14,0,0,0,0,0,0,210,50421369500019,2.11111,49.46,normal_payant,4.00,8.00,7.80,8.60,24.10,0,840,enclos_en_surface,accessibles 24h/24 et 7j/7 //// tarif abo annuel,
